id,symbol,seqnames,strand,TSS,CAGE_representative_TSS,type
ENSG00000248311,CTD-2161F6.2,chr5,-,4805882,4805882,lincRNA
ENSG00000248317,RP11-463H12.2,chr4,+,55809796,55809796,lincRNA
ENSG00000248319,RP11-205M3.3,chr4,-,170897053,170897053,lincRNA
ENSG00000248323,LUCAT1,chr5,-,90610219,90610219,lincRNA
ENSG00000248329,APELA,chr4,+,165798156,165798330,protein_coding
ENSG00000248330,LINC00613,chr4,-,136834835,136809275,lincRNA
ENSG00000248333,CDK11B,chr1,-,1590473,1590433,protein_coding
ENSG00000248338,RP11-472K22.2,chr4,+,29216020,29216020,lincRNA
ENSG00000248339,RP11-717H13.1,chr4,-,172219418,172219418,lincRNA
ENSG00000248346,RP11-292D4.1,chr4,+,147878590,147878590,lincRNA
ENSG00000248358,AE000658.31,chr14,-,22184486,22184486,lincRNA
ENSG00000248359,CTC-537E7.2,chr5,-,67829357,67829378,lincRNA
ENSG00000248360,LINC00504,chr4,-,14889793,14889804,lincRNA
ENSG00000248363,CTC-261N6.1,chr5,+,85649621,85649621,lincRNA
ENSG00000248369,RP11-62N21.1,chr4,-,133368390,133368390,lincRNA
ENSG00000248370,RP11-366H4.1,chr4,+,189081219,189081209,lincRNA
ENSG00000248371,CTC-347C20.2,chr5,-,71956496,71956496,lincRNA
ENSG00000248373,RP11-556I14.1,chr4,+,105828514,105828497,lincRNA
ENSG00000248378,RP11-5N11.5,chr5,-,31744558,31744558,lincRNA
ENSG00000248383,PCDHAC1,chr5,+,140305954,140305954,protein_coding
ENSG00000248385,TARM1,chr19,-,54584634,54584634,protein_coding
ENSG00000248391,CTD-2010I22.2,chr5,-,29396088,29396088,lincRNA
ENSG00000248393,CTD-2015A6.1,chr5,-,81842129,81842129,lincRNA
ENSG00000248397,LINC00498,chr4,-,139233812,139233812,lincRNA
ENSG00000248408,RP11-452C8.1,chr4,+,80584915,80584909,lincRNA
ENSG00000248417,RP11-802H3.2,chr4,+,33435132,33435132,lincRNA
ENSG00000248425,AC006296.2,chr4,+,14392063,14392063,lincRNA
ENSG00000248428,CTC-551A13.1,chr5,-,110344598,110344598,lincRNA
ENSG00000248431,AC005150.1,chr4,+,163661820,163661820,lincRNA
ENSG00000248432,RP11-269F21.2,chr4,-,112730850,112730850,lincRNA
ENSG00000248434,RP11-553P9.2,chr4,+,135988388,135988388,lincRNA
ENSG00000248440,RP11-231G15.1,chr5,+,108833578,108833578,lincRNA
ENSG00000248441,LINC01197,chr15,-,95870358,95870133,lincRNA
ENSG00000248443,RP11-284A20.3,chr5,+,124165165,124165165,lincRNA
ENSG00000248455,RP11-321E2.3,chr5,+,17404128,17404124,lincRNA
ENSG00000248456,RP11-553P9.3,chr4,-,136044934,136044934,lincRNA
ENSG00000248457,RP11-419C19.2,chr5,-,13032998,13032998,lincRNA
ENSG00000248461,CTD-2207A17.1,chr5,+,38148582,38148593,lincRNA
ENSG00000248467,CTD-2161F6.1,chr5,-,4849913,4849913,lincRNA
ENSG00000248473,CTC-338M12.2,chr5,-,180618852,180618852,lincRNA
ENSG00000248474,CTD-2292M14.1,chr5,-,73399041,73399041,lincRNA
ENSG00000248478,RP11-3G20.2,chr8,+,122691366,122691366,lincRNA
ENSG00000248479,RP11-807H7.2,chr4,+,66567920,66567920,lincRNA
ENSG00000248482,CTC-276P9.3,chr5,-,134466939,134467028,lincRNA
ENSG00000248484,RP11-375B1.1,chr5,-,176153244,176153244,lincRNA
ENSG00000248485,PCP4L1,chr1,+,161228517,161228535,protein_coding
ENSG00000248486,RP1-137K24.1,chr5,-,15266650,15266650,lincRNA
ENSG00000248487,ABHD14A,chr3,+,52005442,52009082,protein_coding
ENSG00000248489,CTD-2007H13.3,chr5,+,98264875,98264875,lincRNA
ENSG00000248490,CTD-3007L5.1,chr5,-,27436518,27436518,lincRNA
ENSG00000248491,RP11-125O18.1,chr4,-,128391724,128391724,lincRNA
ENSG00000248505,RP11-319E12.1,chr4,+,58292038,58292038,lincRNA
ENSG00000248508,SRP14-AS1,chr15,+,40331512,40331521,lincRNA
ENSG00000248510,RP11-145G20.1,chr4,+,97231852,97231852,lincRNA
ENSG00000248511,RP11-9B6.1,chr4,-,93225329,93225329,lincRNA
ENSG00000248515,RP11-608O21.1,chr4,+,19457059,19457053,lincRNA
ENSG00000248516,RP11-265O12.1,chr4,+,4323689,4323689,lincRNA
ENSG00000248517,RP11-386B13.4,chr4,+,185910151,185910000,lincRNA
ENSG00000248518,RP11-231C18.2,chr4,+,55242169,55242169,lincRNA
ENSG00000248528,CTC-458G6.2,chr5,-,92275298,92275298,lincRNA
ENSG00000248533,CTD-2130F23.1,chr5,+,37953504,37953504,lincRNA
ENSG00000248538,RP11-10A14.5,chr8,+,9046521,9046509,lincRNA
ENSG00000248539,CTD-2194L12.2,chr5,-,37920971,37920971,lincRNA
ENSG00000248540,RP11-247C2.2,chr15,-,74421619,74421487,lincRNA
ENSG00000248545,RP11-302F12.3,chr4,+,25610333,25610333,lincRNA
ENSG00000248550,OTX2-AS1,chr14,+,57279901,57280043,lincRNA
ENSG00000248551,RP11-287F9.2,chr4,-,176324261,176324261,lincRNA
ENSG00000248567,RP11-545L5.1,chr4,-,72689697,72689697,lincRNA
ENSG00000248587,GDNF-AS1,chr5,+,37840540,37840023,lincRNA
ENSG00000248588,CTC-458G6.4,chr5,+,92161962,92161962,lincRNA
ENSG00000248596,RP11-844P9.2,chr5,-,175626298,175612190,lincRNA
ENSG00000248597,RP11-259O2.2,chr5,-,1967268,1967268,lincRNA
ENSG00000248599,FLJ42969,chr8,+,102064282,102064243,lincRNA
ENSG00000248600,CTD-2308B18.4,chr5,+,123791066,123791066,lincRNA
ENSG00000248605,CTD-2306M5.1,chr5,-,25446034,25446034,lincRNA
ENSG00000248636,RP11-768F21.1,chr12,-,120105884,120032768,lincRNA
ENSG00000248646,RP11-567N4.2,chr4,-,76359659,76359412,lincRNA
ENSG00000248656,RP11-255I10.2,chr4,+,112561651,112561651,lincRNA
ENSG00000248663,LINC00992,chr5,+,116751205,116790758,lincRNA
ENSG00000248667,CTD-2331D11.2,chr5,-,84716269,84716269,lincRNA
ENSG00000248673,LINC01331,chr5,-,73832801,73832598,lincRNA
ENSG00000248677,CTD-2044J15.1,chr5,-,6707824,6707824,lincRNA
ENSG00000248685,RP11-548L20.1,chr4,-,34271369,34271386,lincRNA
ENSG00000248686,RP11-557J10.5,chr4,+,146520261,146520261,lincRNA
ENSG00000248693,CTD-2023M8.1,chr5,-,18746282,18746265,lincRNA
ENSG00000248698,LINC01085,chr4,+,14113592,14113627,lincRNA
ENSG00000248701,CTC-493L21.2,chr5,+,86093502,86093502,lincRNA
ENSG00000248708,CTD-2316B1.2,chr5,-,87029086,87029086,lincRNA
ENSG00000248709,CTC-505O3.2,chr5,+,115091341,115091341,lincRNA
ENSG00000248712,CCDC153,chr11,-,119067479,119066551,protein_coding
ENSG00000248713,RP11-766F14.2,chr4,-,100575805,100575792,protein_coding
ENSG00000248714,RP11-1079K10.3,chr17,+,47438527,47439744,lincRNA
ENSG00000248717,RP11-451H23.3,chr5,+,180111766,180111766,lincRNA
ENSG00000248727,CTC-236F12.4,chr5,-,55777773,55777595,lincRNA
ENSG00000248736,RP11-35O7.1,chr5,+,2965120,2965120,lincRNA
ENSG00000248740,RP11-328K4.1,chr4,+,104177316,104346232,lincRNA
ENSG00000248744,RP11-362I1.1,chr4,+,45011557,45011557,lincRNA
ENSG00000248746,ACTN3,chr11,+,66313866,66314376,protein_coding
ENSG00000248747,RP11-586L23.1,chr4,-,142199943,142199955,lincRNA
ENSG00000248749,RP11-42A4.1,chr4,-,85301342,85301342,lincRNA
ENSG00000248752,RP11-114J13.1,chr5,-,125615493,125615493,lincRNA
ENSG00000248753,CTC-276P9.2,chr5,+,134456216,134456216,lincRNA
ENSG00000248757,CTD-2193G5.1,chr5,-,102877686,102877686,lincRNA
ENSG00000248762,RP11-31K23.2,chr8,-,97005331,97005331,lincRNA
ENSG00000248767,WI2-2373I1.2,chr7,+,331310,331205,lincRNA
ENSG00000248771,LINC01207,chr4,+,165675216,165675330,lincRNA
ENSG00000248779,RP11-53O19.2,chr5,+,44753051,44753051,lincRNA
ENSG00000248783,RP11-308B16.2,chr5,-,12574749,12574749,lincRNA
ENSG00000248787,RP11-666A20.4,chr3,-,125629115,125629115,lincRNA
ENSG00000248789,CTD-2203A3.1,chr5,+,51303865,51303865,lincRNA
ENSG00000248802,RP11-184M15.2,chr4,-,129522562,129522562,lincRNA
ENSG00000248809,LINC01095,chr4,-,147043065,147043034,lincRNA
ENSG00000248810,RP11-362F19.1,chr4,-,142253772,142253768,lincRNA
ENSG00000248813,RP11-5N11.4,chr5,-,31742434,31742434,lincRNA
ENSG00000248835,AL357673.1,chr1,-,54637997,54637997,protein_coding
ENSG00000248837,RP11-412P11.1,chr4,+,22999174,22999158,lincRNA
ENSG00000248842,CTB-1H10.1,chr5,+,145780544,145780544,lincRNA
ENSG00000248844,RP11-626H12.3,chr11,-,69911477,69911477,lincRNA
ENSG00000248846,CTD-2016O11.1,chr5,-,65505275,65505275,lincRNA
ENSG00000248859,LINC01574,chr5,+,176170206,176170206,lincRNA
ENSG00000248864,RP11-348J24.1,chr5,+,91625047,91625047,lincRNA
ENSG00000248866,USP46-AS1,chr4,+,53525573,53525704,lincRNA
ENSG00000248869,RP11-138I17.1,chr4,-,138133953,137842588,lincRNA
ENSG00000248870,CTD-2015A6.2,chr5,-,81883230,81883230,lincRNA
ENSG00000248872,RP11-344G13.1,chr4,+,171961753,171961753,lincRNA
ENSG00000248874,C5orf17,chr5,+,23951457,23951457,lincRNA
ENSG00000248876,RP11-231G15.3,chr5,+,108806544,108806544,lincRNA
ENSG00000248884,CTC-537E7.3,chr5,-,67730308,67729881,lincRNA
ENSG00000248893,FAM138E,chr15,+,102495088,102495088,lincRNA
ENSG00000248901,AC008834.1,chr5,-,97496897,97496897,lincRNA
ENSG00000248905,FMN1,chr15,-,33486934,33446945,protein_coding
ENSG00000248908,RP11-730N24.1,chr5,-,24840692,24840692,lincRNA
ENSG00000248912,RP11-171N4.4,chr4,+,157607816,157607816,lincRNA
ENSG00000248919,ATP5J2-PTCD1,chr7,-,99063820,99063787,protein_coding
ENSG00000248920,USP17L19,chr4,+,9255104,9255104,protein_coding
ENSG00000248927,CTD-2334D19.1,chr5,+,120116913,120116913,lincRNA
ENSG00000248933,USP17L22,chr4,+,9269345,9269345,protein_coding
ENSG00000248939,RP11-395F4.1,chr4,+,43135884,43135884,lincRNA
ENSG00000248942,LINC01335,chr5,-,73604150,73604150,lincRNA
ENSG00000248943,RP11-1026M7.3,chr5,-,177230345,177230345,lincRNA
ENSG00000248949,RP11-661C8.2,chr5,+,946430,946430,lincRNA
ENSG00000248954,RP11-304F15.4,chr17,+,47964961,47964961,lincRNA
ENSG00000248962,CTD-2287N17.1,chr5,-,4013763,4013763,lincRNA
ENSG00000248964,RP11-94H18.1,chr8,-,29712059,29712078,lincRNA
ENSG00000248973,RP11-445O3.2,chr5,-,4866334,4866334,lincRNA
ENSG00000248975,CTD-2251F13.1,chr14,-,30766249,30766245,lincRNA
ENSG00000248986,RP11-774O3.1,chr4,+,8322006,8322006,lincRNA
ENSG00000248990,RP11-960D24.1,chr11,+,28700730,28700730,lincRNA
ENSG00000248991,RP11-73G16.2,chr4,+,152840620,152840620,lincRNA
ENSG00000248994,RP11-259O2.1,chr5,+,1933977,1933977,lincRNA
ENSG00000248995,RP11-766N7.4,chr12,-,65376304,65376304,lincRNA
ENSG00000249000,CTD-2012I17.1,chr4,+,135680554,135680554,lincRNA
ENSG00000249008,RP11-487E13.1,chr4,-,178169927,178169927,lincRNA
ENSG00000249016,RP11-45H22.3,chr5,-,54253674,54253674,lincRNA
ENSG00000249021,CTC-505O3.3,chr5,-,115027864,115027864,lincRNA
ENSG00000249022,RP11-285C1.2,chr4,+,153955363,153955363,lincRNA
ENSG00000249023,CTD-2331D11.3,chr5,+,84725520,84725520,lincRNA
ENSG00000249034,AC005609.1,chr5,-,140243224,140243224,protein_coding
ENSG00000249036,RP11-625I7.1,chr4,-,78415440,78415563,lincRNA
ENSG00000249052,RP11-354O24.1,chr4,+,92809037,92809037,lincRNA
ENSG00000249054,FAM138D,chr12,+,67607,67607,lincRNA
ENSG00000249061,RP11-72L22.1,chr5,+,86263138,86415924,lincRNA
ENSG00000249066,RP11-593F5.2,chr4,+,61616304,61616304,lincRNA
ENSG00000249069,LINC01033,chr5,+,53616774,53686671,lincRNA
ENSG00000249073,WSPAR,chr5,+,133249368,133249368,lincRNA
ENSG00000249082,C5orf66-AS1,chr5,-,134375737,134375430,lincRNA
ENSG00000249091,RP11-733C7.1,chr4,-,139202938,139202938,lincRNA
ENSG00000249094,RP1-7G5.6,chr12,+,110318481,110318481,lincRNA
ENSG00000249096,RP11-290F5.1,chr4,-,185303460,185303456,lincRNA
ENSG00000249099,RP11-351N6.1,chr5,-,26399928,26399928,lincRNA
ENSG00000249100,CTD-2218K11.2,chr5,+,82061223,82061223,lincRNA
ENSG00000249102,CTD-2066L21.1,chr5,+,33009100,33009100,lincRNA
ENSG00000249104,USP17L17,chr4,+,9245605,9245605,protein_coding
ENSG00000249111,RP11-622J8.1,chr4,+,60018552,60018552,lincRNA
ENSG00000249115,HAUS5,chr19,+,36103646,36103656,protein_coding
ENSG00000249122,RP11-227F19.2,chr4,+,41752362,41752362,lincRNA
ENSG00000249125,RP11-381N20.2,chr4,+,124411423,124411423,lincRNA
ENSG00000249128,RP11-2N5.1,chr5,+,117931883,117931883,lincRNA
ENSG00000249131,CTB-35F21.2,chr5,-,139125808,139125837,lincRNA
ENSG00000249150,CTC-472C24.1,chr5,-,116165883,116165883,lincRNA
ENSG00000249152,RP11-562F9.2,chr4,-,93198226,93197818,lincRNA
ENSG00000249153,CTD-2036A18.2,chr5,+,85144320,85144320,lincRNA
ENSG00000249158,PCDHA11,chr5,+,140247768,140247768,protein_coding
ENSG00000249159,RP11-480D4.2,chr5,-,8457677,8457677,lincRNA
ENSG00000249160,RP11-1C1.5,chr5,-,10522196,10522196,lincRNA
ENSG00000249166,RP11-1C1.6,chr5,-,10494206,10494206,lincRNA
ENSG00000249167,CTB-118N6.2,chr5,+,115910178,115909673,lincRNA
ENSG00000249169,CTC-529L17.1,chr5,+,91990555,91990555,lincRNA
ENSG00000249171,RP11-767N15.1,chr4,-,84652908,84652908,lincRNA
ENSG00000249173,LINC01093,chr4,-,185820608,185820615,lincRNA
ENSG00000249174,RP11-124N3.3,chr5,-,19142455,19142463,lincRNA
ENSG00000249184,RP11-424M21.1,chr4,+,152720652,152720652,lincRNA
ENSG00000249198,RP11-772C9.1,chr5,-,57047544,57047544,lincRNA
ENSG00000249199,CTD-2139B15.5,chr5,-,17375686,17375686,lincRNA
ENSG00000249203,RP11-473L15.3,chr5,-,44510384,44510384,lincRNA
ENSG00000249222,ATP5L2,chr22,-,43036607,43036607,protein_coding
ENSG00000249228,RP11-769N22.1,chr4,+,29048213,29048213,lincRNA
ENSG00000249231,CASC16,chr16,-,52686017,52640864,lincRNA
ENSG00000249236,CTD-2227I18.1,chr5,+,55354877,55354847,lincRNA
ENSG00000249241,AC195454.1,chr4,+,40318502,40318502,lincRNA
ENSG00000249242,TMEM150C,chr4,-,83483510,83483131,protein_coding
ENSG00000249258,RP11-468H14.2,chr8,+,16988690,16988690,lincRNA
ENSG00000249261,RP11-284A20.2,chr5,-,124205607,124205607,lincRNA
ENSG00000249265,AC113167.2,chr5,+,89240727,89240727,lincRNA
ENSG00000249267,LINC00939,chr12,-,126467920,126467920,lincRNA
ENSG00000249269,RP11-756P10.4,chr4,+,189678833,189678833,lincRNA
ENSG00000249275,RP11-364P22.2,chr4,+,158558839,158558839,lincRNA
ENSG00000249276,RP11-8L21.1,chr5,+,43874469,43874469,lincRNA
ENSG00000249279,CTC-436P18.3,chr5,-,60560756,60560756,lincRNA
ENSG00000249297,RP11-97E7.2,chr4,-,172559914,172559914,lincRNA
ENSG00000249306,LINC01411,chr5,+,173763298,173763265,lincRNA
ENSG00000249328,RP11-26J3.1,chr8,-,80783994,80783994,lincRNA
ENSG00000249332,RP1-251I12.1,chr5,-,15117116,15117116,lincRNA
ENSG00000249334,RP11-61G19.1,chr4,+,10686627,10686627,lincRNA
ENSG00000249335,CTC-340D7.1,chr5,-,68257985,68257985,lincRNA
ENSG00000249343,LINC01333,chr5,+,73618311,73618311,lincRNA
ENSG00000249345,RP11-575F12.1,chr12,-,127544946,127544956,lincRNA
ENSG00000249346,LINC01016,chr6,-,33864691,33860527,lincRNA
ENSG00000249349,CTC-384G19.1,chr5,-,84408574,84408574,lincRNA
ENSG00000249352,RP11-141O11.2,chr5,-,68325992,68325992,lincRNA
ENSG00000249359,RP11-374A4.1,chr5,-,21341484,21341484,lincRNA
ENSG00000249362,CTD-2316B1.1,chr5,+,86957859,86957857,lincRNA
ENSG00000249364,RP11-434D9.1,chr5,+,66675206,67088991,lincRNA
ENSG00000249365,RP11-508M8.1,chr5,+,124443897,124443897,lincRNA
ENSG00000249375,CASC11,chr8,-,128746213,128746213,lincRNA
ENSG00000249378,LINC01060,chr4,+,189321890,189321723,lincRNA
ENSG00000249381,LINC00500,chr4,+,139346677,139346677,lincRNA
ENSG00000249383,RP11-1018N14.1,chr17,-,49412526,49412526,lincRNA
ENSG00000249388,RP11-834C11.6,chr12,+,54475902,54475902,lincRNA
ENSG00000249392,RP11-725D20.1,chr4,-,60496042,60496042,lincRNA
ENSG00000249395,CASC9,chr8,-,76236976,76236976,lincRNA
ENSG00000249396,RP11-1C1.4,chr5,-,10502840,10502810,lincRNA
ENSG00000249403,CTC-281M20.4,chr5,+,174413298,174413298,lincRNA
ENSG00000249404,CTD-2234B20.1,chr5,+,23013157,23013157,lincRNA
ENSG00000249405,RP11-317O24.1,chr5,-,50155854,50155854,lincRNA
ENSG00000249406,RP11-893F2.5,chr17,+,48286333,48286333,lincRNA
ENSG00000249409,RP11-501E14.1,chr4,+,121560245,121560245,lincRNA
ENSG00000249413,RP11-25H12.1,chr4,+,66864564,66864564,lincRNA
ENSG00000249423,RP11-284A20.1,chr5,+,124255640,124255640,lincRNA
ENSG00000249425,RP11-502M1.2,chr4,+,161460406,161460406,lincRNA
ENSG00000249426,CTC-448D22.1,chr5,-,118121154,118121154,lincRNA
ENSG00000249429,CTD-2050E21.1,chr5,-,142910915,142910915,lincRNA
ENSG00000249430,CTD-2231H16.1,chr5,+,92266,92283,lincRNA
ENSG00000249436,CTD-2023N9.3,chr5,+,56910216,56910058,lincRNA
ENSG00000249437,NAIP,chr5,-,70320941,70320941,protein_coding
ENSG00000249441,RP11-94H6.1,chr4,-,19756214,19756214,lincRNA
ENSG00000249451,RP11-94C24.6,chr17,-,48585689,48585689,lincRNA
ENSG00000249458,RP11-624A4.1,chr4,-,177796611,177796611,lincRNA
ENSG00000249459,ZNF286B,chr17,-,18585575,18585575,protein_coding
ENSG00000249460,RP11-665C14.2,chr4,-,182186182,182186213,lincRNA
ENSG00000249463,RP11-1E22.1,chr4,-,132949589,132949589,lincRNA
ENSG00000249464,LINC01091,chr4,+,124571422,124571119,lincRNA
ENSG00000249471,ZNF324B,chr19,+,58962971,58962992,protein_coding
ENSG00000249476,CTD-2587M2.1,chr5,-,108662070,108662070,lincRNA
ENSG00000249481,SPATS1,chr6,+,44310397,44310394,protein_coding
ENSG00000249483,CTD-2249K22.1,chr5,+,81147420,81147889,lincRNA
ENSG00000249484,LINC01470,chr5,-,152603103,152069139,lincRNA
ENSG00000249487,LINC01586,chr15,-,89148341,89148341,lincRNA
ENSG00000249490,CTD-2333M24.1,chr5,-,20614874,20614874,lincRNA
ENSG00000249497,RP11-1079K10.5,chr17,-,47539111,47539111,lincRNA
ENSG00000249500,LINC01179,chr4,+,166605791,166605791,lincRNA
ENSG00000249513,RP11-404I7.1,chr4,-,133909832,133909832,lincRNA
ENSG00000249515,CTD-2151A2.1,chr5,+,98885136,98885136,lincRNA
ENSG00000249519,LINC01438,chr4,+,111715559,111715559,lincRNA
ENSG00000249521,CTD-2161F6.3,chr5,+,4773594,4773594,lincRNA
ENSG00000249526,CTB-35F21.1,chr5,+,139064230,139064230,lincRNA
ENSG00000249534,LINC01258,chr4,-,38524801,38524801,lincRNA
ENSG00000249547,RP11-453O5.1,chr4,-,23287196,23287196,lincRNA
ENSG00000249550,LINC01234,chr12,-,114211488,114211456,lincRNA
ENSG00000249551,RP11-2N5.2,chr5,+,117911270,117911270,lincRNA
ENSG00000249574,AC226118.1,chr7,+,419325,419325,lincRNA
ENSG00000249581,CLRN2,chr4,+,17516788,17516788,protein_coding
ENSG00000249584,RP11-478P10.1,chr5,-,57194989,57194989,lincRNA
ENSG00000249588,CTC-537E7.1,chr5,+,67819705,67819705,lincRNA
ENSG00000249599,BMPR1B-AS1,chr4,-,95678684,95679033,lincRNA
ENSG00000249601,LINC01187,chr5,-,169626145,169626144,lincRNA
ENSG00000249613,RP13-612N21.1,chr4,+,107354781,107354781,lincRNA
ENSG00000249614,RP11-703G6.1,chr4,+,104882773,104882773,lincRNA
ENSG00000249618,RP11-422J15.1,chr4,+,130692814,130692784,lincRNA
ENSG00000249621,CTD-2544H17.1,chr5,-,121659053,121659055,lincRNA
ENSG00000249628,LINC00942,chr12,-,1616484,1616484,lincRNA
ENSG00000249631,RP11-281P23.2,chr4,+,11627338,11627285,lincRNA
ENSG00000249638,CTD-2296D1.3,chr5,-,7364644,7364644,lincRNA
ENSG00000249642,RP11-565A3.1,chr4,+,188534919,188534919,lincRNA
ENSG00000249645,RP11-552M14.1,chr4,+,23107125,23107125,lincRNA
ENSG00000249647,C5orf66-AS2,chr5,-,134583869,134583869,lincRNA
ENSG00000249658,RP11-1018N14.4,chr17,+,49412622,49412622,lincRNA
ENSG00000249662,RP11-321E2.4,chr5,+,17444119,17444146,lincRNA
ENSG00000249664,CTD-2227C6.2,chr5,-,82308928,82308928,lincRNA
ENSG00000249667,LINC01259,chr4,+,38511388,38511373,lincRNA
ENSG00000249669,MIR143HG,chr5,+,148786252,148786441,lincRNA
ENSG00000249675,RP11-217C7.1,chr4,-,167447271,167447271,lincRNA
ENSG00000249677,RP11-395P13.3,chr5,-,124706617,124706617,lincRNA
ENSG00000249685,RP11-360F5.3,chr4,+,39135533,39135533,lincRNA
ENSG00000249693,THEGL,chr4,+,57396775,57396772,protein_coding
ENSG00000249697,RP11-155L15.1,chr5,-,55617224,55617224,lincRNA
ENSG00000249699,RP11-415C15.2,chr4,+,27219101,27219101,lincRNA
ENSG00000249708,RP11-503L23.1,chr4,-,152812415,152812415,lincRNA
ENSG00000249709,ZNF564,chr19,-,12662356,12662323,protein_coding
ENSG00000249715,FER1L5,chr2,+,97308474,97308501,protein_coding
ENSG00000249722,CTC-430J12.2,chr5,+,173756615,173756615,lincRNA
ENSG00000249725,RP11-469L4.1,chr3,-,132755896,132755896,lincRNA
ENSG00000249727,RP11-273B19.2,chr4,-,55711568,55711568,lincRNA
ENSG00000249731,RP11-259O2.3,chr5,+,1968208,1968208,lincRNA
ENSG00000249734,RP11-332J15.1,chr5,+,6795993,6795993,lincRNA
ENSG00000249736,RP11-83M16.5,chr5,-,66942617,66942639,lincRNA
ENSG00000249738,AC008697.1,chr5,+,158737941,158737840,lincRNA
ENSG00000249740,OSMR-AS1,chr5,-,38845931,38845864,lincRNA
ENSG00000249742,RP11-217E13.1,chr4,-,187943127,187943127,lincRNA
ENSG00000249743,RP11-60A8.1,chr5,+,72509774,72509763,lincRNA
ENSG00000249746,RP11-254I22.3,chr5,-,95550779,95550732,lincRNA
ENSG00000249747,RP11-308K2.1,chr4,+,188123140,188123140,lincRNA
ENSG00000249751,ECSCR,chr5,-,138842328,138842328,protein_coding
ENSG00000249752,RP11-563M4.1,chr4,-,149983674,149983674,lincRNA
ENSG00000249771,RP11-457P14.5,chr4,-,41896596,41896596,lincRNA
ENSG00000249776,RP11-133F8.2,chr5,-,91996570,91996570,lincRNA
ENSG00000249781,CTD-2143L24.1,chr5,-,9903938,9903981,lincRNA
ENSG00000249782,RP11-417J1.1,chr5,+,8525291,8525291,lincRNA
ENSG00000249785,CTD-2061E9.1,chr5,-,28287772,28287772,lincRNA
ENSG00000249787,RP11-346J10.1,chr5,+,99737145,99737145,lincRNA
ENSG00000249790,RP11-20D14.6,chr12,+,8940853,8940853,lincRNA
ENSG00000249792,RP11-1072N2.3,chr5,-,84509432,84509432,lincRNA
ENSG00000249797,CTD-3179P9.1,chr5,+,117260703,117260703,lincRNA
ENSG00000249803,RP11-114H21.2,chr5,+,135802366,135802366,lincRNA
ENSG00000249806,RP11-223C24.1,chr4,+,143487172,143487172,lincRNA
ENSG00000249807,CTD-2199O4.1,chr5,+,10137250,10137250,lincRNA
ENSG00000249808,LINC01377,chr5,+,3177949,3177977,lincRNA
ENSG00000249811,USP17L21,chr4,+,9264598,9264598,protein_coding
ENSG00000249815,RP11-269F21.3,chr4,-,112993854,112993818,lincRNA
ENSG00000249816,LINC00964,chr8,+,125860979,125860577,lincRNA
ENSG00000249818,RP11-73G16.3,chr4,-,152849800,152849800,lincRNA
ENSG00000249830,RP11-121L11.3,chr5,+,3452930,3452930,lincRNA
ENSG00000249831,RP11-4O3.2,chr4,+,58586201,58586201,lincRNA
